"","Year","Lon_M","Lat_M","MUN","ANC","DC","SST","SALI","GSST","BAT","CHL"
"24754",2010,-78.59889,-10.52597,0,0,33.72807,19.09265,35.04145,0.166111,-299,1.007300487
"24350",2010,-78.96579935,-9.04268269,0,64.499424,18.37757541,18.5930568,35.04931064,0.07427449,-94.07475712,2.286855682
"23595",2010,-81.5112,-7.11265,0,0,65.18921,19.31692,34.7844,0.04039579,-5832.217,2.521106661
"25240",2010,-77.7033,-12.16285,0,0,31.63047,18.49434,35.22712,0.1622861,-782.6751,3.590272169
"24332",2010,-79.5111,-9.353186,0,16.46831,54.31482,18.47313,34.9353,0.3935218,-191.3121,1.250996953
"23960",2010,-80.2705,-8.096589,0,0,53.00094,17.77694,34.87048,0.09148897,-239.9197,0.949269493
"25047",2010,-78.30817,-11.8956,0,0,52.53917,18.6822,35.18852,0.3013385,-2030.801,0.341007731
"25517",2010,-77.33087,-12.90125,0,0,38.78269,17.90798,35.24384,0.2765859,-1087.712,3.506651502
"24291",2010,-80.14953,-9.701983,0,0,96.35509,19.7615,34.90352,0.06016737,-4310.334,0.351958915
"25170",2010,-77.96601,-12.03889,0,0,46.62994,18.64324,35.2101,0.05504321,-1606.892,0.766362871
"25479",2010,-77.8695,-13.12975,0,0,72.596,18.38364,35.25892,0.1115071,-3520.168,0.660552135
"25996",2010,-75.43592,-16.12491,0,0,45.78585,19.76986,35.05002,0.6700839,-6192.918,0.233427555
"26057",2010,-75.51794,-15.76448,0,0,30.16644,18.82774,35.09655,0.1133823,-3707.673,1.38077739
"24086",2010,-79.79685,-8.393679,0,14.66759,40.40547,17.92945,35.02377,0.07788434,-163.5287,1.239096313
"23965",2010,-80.19599,-8.056048,0,0,47.95894,17.75629,34.88487,0.07957981,-183.9739,1.028043292
"30151",2010,-80.94985,-6.50375,82.25531,0,15.75313,16.56514,34.80558,0.1926199,-162.8927,2.700722197
"3016",2010,-80.96445,-6.512241,18.24735,0,16.67743,16.58366,34.80355,0.1811413,-204.1235,2.898451197
"3017",2010,-80.979,-6.520907,23.51123,4.027923,17.61746,16.60282,34.80239,0.1757827,-358.4536,3.037766374
"3018",2010,-80.99346948,-6.52985558,2.921971,123.250565,18.5750027,16.62522669,34.80119624,0.17331718,-412.2959168,2.771248441
"3019",2010,-81.00765604,-6.53875958,9.574604,268.917241,19.52560501,16.65066345,34.79997618,0.173743102,-475.2747614,2.568350642
"3020",2010,-81.02262,-6.548034,2.603263,2.184039,20.52678,16.6813,34.79865,0.1771581,-575.341,2.431492878
"3021",2010,-81.03399702,-6.55114702,11.518001,242.070223,21.10869791,16.7065199,34.79780951,0.178968794,-716.1419957,2.414998105
"3022",2010,-81.05382931,-6.56316425,2.434177,121.11986,22.43204912,16.74697295,34.79684632,0.192234497,-786.986481,2.445478885
"30231",2010,-81.06848338,-6.57145005,62.482315,3002.930299,23.38828041,16.78751538,34.79615367,0.204306684,-726.3789989,2.462810697
"3024",2010,-81.08322127,-6.57964851,17.407354,172.304342,24.34808396,16.83576999,34.79504947,0.214185728,-800.9664107,2.454512004
"30251",2010,-81.09796589,-6.58798287,2.375597,79.040898,25.31766253,16.89221303,34.79351266,0.222119376,-862.4458739,2.442900684
"3026",2010,-81.11255335,-6.59633534,4.106732,1349.472128,26.28435814,16.95619177,34.79156052,0.227979445,-964.6612868,2.46535501
"3027",2010,-81.12731198,-6.60454479,2.942126,26.065284,27.24564073,17.01717362,34.78946776,0.231040917,-1079.677838,2.496907787
"30281",2010,-80.93267,-6.779887,2,3.50628,29.99633,17.21925,34.82603,0.3632388,-1355.779,2.338557522
"3029",2010,-80.91392,-6.769267,9.506151,2.362842,29.00097,17.14482,34.83393,0.3067557,-1175.532,2.250287638
"3030",2010,-80.90077745,-6.7618998,9.947146,98.005082,28.29367809,17.10209001,34.83944585,0.267422963,-1066.922498,2.170146217
"3031",2010,-80.88581571,-6.75358286,20.898943,70.55586,27.44693357,17.06275642,34.84570228,0.222873923,-840.3686362,2.117442449
"30321",2010,-80.87127,-6.745633,13.8425,0,26.62476,17.02683,34.85172,0.1779194,-594.6495,2.091674624
"3033",2010,-80.85644,-6.737657,5.656174,0,25.77394,16.99144,34.85746,0.1336768,-679.3659,2.062196222
"3034",2010,-80.84158,-6.729303,3.890868,0,24.91359,16.96097,34.86285,0.09193375,-872.1114,2.064046577
"30351",2010,-80.82685,-6.721014,16.70119,0,24.07228,16.93607,34.86774,0.05396068,-830.0709,2.098154589
"3036",2010,-80.81219,-6.712688,4.946599,0,23.23267,16.91802,34.87049,0.03056301,-718.883,2.121923377
"3037",2010,-80.79773,-6.704366,42.86786,0,22.39923,16.91053,34.87231,0.01774316,-628.6203,2.132805977
"3038",2010,-80.78667,-6.698199,36.82748,6.185372,21.77524,16.92928,34.87233,0.02759881,-547.4498,2.145594539
"3039",2010,-80.76758154,-6.6874491,564.735672,29.963609,20.71142921,16.96005622,34.87191517,0.042434853,-325.5594048,2.175278831
"3040",2010,-80.75326494,-6.67936563,3834.251027,80.657962,19.90313302,16.98180477,34.87121933,0.05175566,-179.9225742,2.119806831
"3041",2010,-80.73792502,-6.67089334,7184.054733,155.556786,19.0456549,17.00376881,34.87013847,0.060073461,-96.25286075,2.060542749
"3042",2010,-80.7235617,-6.66296369,1735.433246,25.88523,18.24149969,17.02315565,34.86879557,0.066283086,-65.78162709,2.009234233
"3043",2010,-80.70883,-6.654594,822.2187,9.530735,17.42225,17.0569,34.86617,0.0637764,-54.99112,1.981040216
"3044",2010,-80.69504359,-6.64683282,114.533562,276.315234,16.64837743,17.09622246,34.86335799,0.060040096,-52.7398768,1.978802397
"30451",2010,-80.6793,-6.63796667,71.951011,47.793849,15.77681861,17.13950878,34.86010531,0.058397345,-45.2240016,1.928312321
"3046",2010,-80.66456647,-6.62965325,156.176839,279.885084,14.96075025,17.15654972,34.85712411,0.063467463,-44.24010344,1.847866657
"3047",2010,-80.64991,-6.62128,160.5983,0,14.12396,17.16432,34.8541,0.0714208,-43.2143,1.784879589
"3048",2010,-80.63525,-6.61283,70.09492,0,13.25902,17.14822,34.85143,0.08834681,-33.8175,1.740358269
"3049",2010,-80.62055,-6.604433,48.59546,0,12.41324,17.10703,34.85001,0.1184964,-19.22035,1.708976297
"3050",2010,-80.60592,-6.596022,59.67682,0,11.57238,17.07873,34.84919,0.1479209,-3.368147,1.737676287
"3051",2010,-80.59119,-6.587608,12.15206,0,10.72709,17.06327,34.849,0.1768465,-21.45967,1.793772804
"30521",2010,-80.57656,-6.579196,9.491599,0,9.859035,17.06071,34.84942,0.2049885,-29.61904,1.838874105
"3053",2010,-80.5619,-6.570725,2.435573,0,8.99317,17.07104,34.85046,0.232576,-31,1.868578967
"30541",2010,-80.50474418,-6.82002651,5.69377,153.569274,20.70598277,17.10101609,34.87040806,0.133935598,-55.19564401,1.645214846
"3055",2010,-80.5193555,-6.828387,234.354434,22.090352,21.54241108,17.10630029,34.87469822,0.114588043,-57.4582,1.625461757
"3056",2010,-80.5339,-6.83686667,44.080312,36.218637,22.38681538,17.11236675,34.87898461,0.099325949,-64.20532931,1.622730705
"3057",2010,-80.54847,-6.845436,142.8237,16.42754,23.23862,17.11924,34.88327,0.08817959,-67.86705,1.632487031
"3058",2010,-80.56307,-6.853983,156.914,0,24.09851,17.12067,34.88719,0.08316799,-66,1.652590659
"3059",2010,-80.61948,-6.8909,720.6967,9.490373,27.62876,17.01102,34.89278,0.08691312,-70.684,1.716445073
"30602",2010,-80.63306,-6.90088,1145.059,15.71077,28.53939,16.96489,34.89219,0.08846658,-66.57742,1.78290913
"3061",2010,-80.80824588,-6.99467502,260.433515,107.524182,38.35402766,17.17345481,34.80362513,0.557898104,-162.2956892,1.941983229
"30621",2010,-80.82393,-7.001133,797.3929,13.27264,39.12192,17.34207,34.79888,0.5575216,-166.22,1.941481427
"3063",2010,-80.83947265,-7.00695598,1312.044008,45.260304,39.8527013,17.50146501,34.79379195,0.556211196,-183.7784862,1.937324688
"3064",2010,-80.8529,-7.00909697,1407.028446,56.553712,40.32498618,17.62887015,34.78922596,0.555116934,-271.7617684,1.928426666
"30651",2010,-80.83927994,-7.00742335,1632.895821,360.23386,39.87232756,17.50082986,34.79384801,0.556121068,-183.3764751,1.938243708
"3066",2010,-80.84920288,-7.01695506,1608.826158,126.717772,40.65265719,17.61181106,34.79017832,0.553247488,-227.7863833,1.94382964
"3067",2010,-80.86414,-7.025035,650.7855,0,41.4723,17.75738,34.78436,0.549163,-265.5296,1.863725603
"3068",2010,-80.87888,-7.033222,112.0863,0,42.28829,17.89397,34.77811,0.5437889,-254.1886,1.740413723
"3069",2010,-80.89347,-7.041661,28.76185,0,43.11317,17.97361,34.77411,0.5023225,-268.2667,1.613661438
"3070",2010,-80.90802,-7.050067,75.53209,0,43.93575,18.0609,34.77027,0.4555822,-350.8652,1.557661757
"3071",2010,-80.92263,-7.058598,5.716309,0,44.77413,18.14637,34.76652,0.4106472,-572.5238,1.510734833
"3072",2010,-80.93736,-7.067028,71.02948,0,45.61724,18.22955,34.76287,0.3675827,-916.9437,1.465309025
"3073",2010,-80.95196,-7.075491,43.48224,0,46.45111,18.30978,34.75937,0.3269357,-1092.104,1.491945042
"3074",2010,-80.883,-7.317378,1.757375,0,57.55696,18.56562,34.76942,0.3443585,-1191.778,1.365964429
"3075",2010,-80.86839,-7.308724,162.6169,0,56.70368,18.47796,34.77161,0.3712241,-1139.656,1.357228427
"3076",2010,-80.85097,-7.2987,708.4126,9.423105,55.70659,18.35791,34.77487,0.4029028,-1015.021,1.337463771
"3077",2010,-80.84003333,-7.29376667,422.756436,25.739732,55.13654475,18.28324005,34.77697641,0.422913418,-767.6455768,1.333509126
"30781",2010,-80.82471667,-7.29021667,335.877747,154.789153,54.52237006,18.18351601,34.77988351,0.450571149,-522.6770492,1.333202933
"3079",2010,-80.81802663,-7.27982663,341.810781,66.926453,53.78524348,18.1213406,34.78162979,0.464978224,-422.0031907,1.32093947
"3080",2010,-80.80287,-7.27145,217.1346,10.56205,52.91734,18.01445,34.78518,0.4971097,-313.0701,1.361200954
"3081",2010,-80.78801,-7.263247,156.4011,4.000799,52.06779,17.91222,34.79013,0.4981619,-306.3851,1.454078434
"3082",2010,-80.77312,-7.25495,315.6362,2.430158,51.21295,17.80701,34.79565,0.4884136,-202.526,1.522711468
"30831",2010,-80.75842,-7.246613,149.1966,2,50.3622,17.69939,34.80139,0.4750483,-161.3527,1.54041047
"3084",2010,-80.74368333,-7.23826667,81.764858,43.489402,49.51573511,17.58796238,34.8074102,0.457844519,-146.6570554,1.553985824
"3085",2010,-80.72895,-7.22968333,222.089537,68.16915,48.66102946,17.47241443,34.8137365,0.436730467,-144.552,1.570149411
"3086",2010,-80.71401193,-7.2214143,561.388371,193.800698,47.81880472,17.37060665,34.81964736,0.401473692,-148.5036905,1.601641797
"3087",2010,-80.6991,-7.21326667,1450.519592,359.850883,46.98155188,17.29794508,34.82468467,0.347586383,-132.3822586,1.622419465
"3088",2010,-80.6844,-7.20496667,313.379113,58.302492,46.14306616,17.22999527,34.82989058,0.290816616,-132.6920008,1.630394174
"3089",2010,-80.6696,-7.19663333,705.193625,97.936789,45.30126315,17.16917357,34.83568272,0.229888346,-120,1.636537675
"3090",2010,-80.65484769,-7.18825241,978.406662,217.028978,44.44687624,17.12044193,34.84223394,0.16902185,-124.4515267,1.656712447
"3091",2010,-80.64035,-7.17953333,1835.277865,185.587958,43.58462317,17.08097435,34.84906676,0.110713643,-117.7719992,1.627754185
"3092",2010,-80.62577253,-7.17077973,1988.835758,53.928833,42.71583099,17.08123682,34.85240551,0.093828948,-111.198272,1.565905306
"3093",2010,-80.6112643,-7.16206858,4716.066016,76.900684,41.85343832,17.08669509,34.85563577,0.085757529,-107.2138368,1.500224388
"3094",2010,-80.59685,-7.15318333,10581.59648,114.423607,40.98096899,17.09662583,34.85892578,0.085481332,-96.63641779,1.439500931
"3095",2010,-80.58265232,-7.14394522,3238.539593,1540.199217,40.08418536,17.11126344,34.86233659,0.093206857,-94.24285119,1.39636517
"30961",2010,-80.56773333,-7.13591667,951.653639,12390.95006,39.23167598,17.12916589,34.86533307,0.108264903,-94.78927869,1.395777102
"3097",2010,-80.55274869,-7.12763333,1375.367292,455.278143,38.35905884,17.154426,34.87132833,0.127920553,-94.1596856,1.410687443
"3098",2010,-80.53786667,-7.12028333,2767.710909,47.747005,37.5199342,17.18297877,34.8802946,0.143981564,-92.22000159,1.422616635
"30991",2010,-80.52435,-7.11356667,3614.816437,64.610503,36.7562493,17.21235414,34.88911382,0.150486015,-88.77193571,1.426525413
"3100",2010,-80.5092,-7.10543333,3785.856148,317.971274,35.87643501,17.24778274,34.89937212,0.155552998,-79.708,1.452683852
"3101",2010,-80.4945,-7.09701667,10732.42488,983.022559,35.00236528,17.28450605,34.90964629,0.158365491,-78,1.485976452
"3102",2010,-80.4798,-7.08863333,1644.583685,3301.785837,34.08588736,17.32236155,34.91994417,0.159093978,-85.27200081,1.501662605
"31031",2010,-80.465,-7.0803,11376.21,0,33.17395,17.35737,34.92696,0.1562528,-95.0052,1.489956814
"3104",2010,-80.45028,-7.071983,19533.66,0,32.27162,17.38977,34.93315,0.1526396,-98.344,1.472273594
"3105",2010,-80.43555,-7.06366667,7457.555006,2193.211275,31.37522644,17.4196888,34.93854291,0.148251493,-88.63104157,1.451846605
"3106",2010,-80.42088333,-7.05523333,1452.924738,3369.288565,30.47434387,17.44726507,34.94315215,0.143025983,-76.77999759,1.423169379
"3107",2010,-80.40614994,-7.04684998,1374.78407,1823.862988,29.57334119,17.47230021,34.94694453,0.137042856,-69.7261286,1.388977833
"3108",2010,-80.39148333,-7.03836667,1624.139989,2209.851667,28.64921919,17.50166533,34.94960942,0.13173144,-69.1588478,1.344530315
"3109",2010,-80.376792,-7.02988347,1561.174551,1319.795387,27.72849466,17.53014541,34.95005169,0.127914963,-75.09285147,1.283446587
"3110",2010,-80.36213333,-7.02138333,5371.084198,2121.335278,26.81460738,17.55710637,34.95025612,0.124471259,-84.17600161,1.226031602
"3111",2010,-80.34745,-7.01291667,4519.639651,1026.994903,25.90873849,17.58260779,34.95023261,0.121431197,-86.3088007,1.205852742
"31121",2010,-80.33281667,-7.0044,3124.721322,4406.836891,24.99010179,17.60658229,34.9499664,0.118745014,-61.88506281,1.193738375
"3113",2010,-80.31825,-6.99575,2092.237041,3872.213648,24.0743323,17.62905315,34.94930309,0.115921311,-36.22240002,1.186547353
"3114",2010,-80.30372965,-6.98701298,2037.568032,1480.076809,23.11384787,17.65072179,34.94737958,0.110348293,-47.58291176,1.194266983
"31151",2010,-80.2892,-6.97826667,442.67609,304.658697,22.13138192,17.67184956,34.94525578,0.1055771,-55.092,1.216549889
"3116",2010,-80.23056478,-6.94434937,1.704265,64.287289,18.2112705,17.74448482,34.93656447,0.090802901,-54.1438488,1.559079382
"3117",2010,-80.21575517,-6.93600258,74.975539,50.718196,17.23245641,17.75855176,34.93506489,0.081419897,-53.1406192,1.625062008
"3118",2010,-80.201,-6.92766667,175.154176,113.505856,16.26127791,17.77109639,34.93368371,0.070923947,-51.1400008,1.675882212
"3119",2010,-80.18626305,-6.91928152,1156.885723,132.174353,15.29571474,17.78213005,34.93241265,0.059277611,-47.3306968,1.721590407
"3120",2010,-80.17151969,-6.91092181,401.443012,176.010649,14.33402517,17.79172105,34.93126002,0.046492487,-41.78596,1.777038274
"3121",2010,-80.15671667,-6.9027,1303.854238,144.478154,13.35332191,17.79553381,34.93011869,0.035687894,-34.44800318,1.819955622
"3122",2010,-80.14196667,-6.89433333,976.372753,95.52875,12.37838901,17.77997327,34.92857328,0.035431739,-20.14400159,1.820685007
"3123",2010,-80.1391027,-6.88693333,440.612283,67.752011,12.09298077,17.76951215,34.92767235,0.032532295,-18,1.81876462
"3124",2010,-80.11142253,-6.8763464,2,44.382465,10.35656022,17.74108956,34.92533586,0.038402582,-32.62950641,1.659586412
"3125",2010,-79.95862,-7.076717,1.858049,0,9.502829,17.99065,34.94388,0.1002359,-44.99802,1.377997484
"3126",2010,-79.97332,-7.085083,253.9484,0,10.45199,17.96996,34.94421,0.1008212,-52.84,1.361971178
"3127",2010,-79.98802,-7.093453,183.7636,0,11.40089,17.94667,34.94462,0.1029518,-55.92865,1.281633773
"3128",2010,-80.00273,-7.101833,309.1439,0,12.35604,17.92132,34.94522,0.1066072,-56.784,1.157346745
"3129",2010,-80.01742,-7.110083,264.527,0,13.31253,17.89698,34.94643,0.110374,-56.8656,1.072142301
"31301",2010,-80.03219,-7.118343,415.5848,0,14.27993,17.87193,34.94788,0.1135759,-59.57808,1.08411837
"31311",2010,-80.04696,-7.126502,383.6561,0,15.24415,17.84704,34.94982,0.1146862,-59.95156,1.088788415
"3132",2010,-80.06172,-7.134667,584.0877,0,16.21284,17.82144,34.95178,0.1153964,-61.56784,1.064328822
"3133",2010,-80.07646,-7.142852,497.6313,0,17.18606,17.79493,34.95366,0.1161488,-69.51911,1.054085911
"3134",2010,-80.09118,-7.15112,533.4639,0,18.16466,17.77179,34.95552,0.1170476,-77.76431,1.041057317
"3135",2010,-80.10587,-7.15945,675.7919,0,19.14775,17.75007,34.95708,0.1180329,-79.76666,1.029968813
"3136",2010,-80.12045,-7.168047,908.6659,0,20.13901,17.72849,34.95832,0.1191158,-67.11668,1.026979066
"3137",2010,-80.13498,-7.176638,736.6306,0,21.12933,17.7072,34.9592,0.1202472,-70.69427,1.028605217
"3138",2010,-80.14957,-7.185183,379.7313,0,22.12204,17.68612,34.95973,0.121417,-72.37382,1.040760257
"3139",2010,-80.16405,-7.19375,605.6373,0,23.11216,17.66429,34.95969,0.1247522,-75,1.067314625
"31401",2010,-80.17855,-7.2024,337.7619,0,24.10715,17.6378,34.95861,0.1331308,-76,1.087649655
"3141",2010,-80.19307,-7.211126,330.8342,0,25.10722,17.60746,34.95661,0.1397603,-77,1.100648048
"3142",2010,-80.20745,-7.2199,545.5784,0,26.10342,17.5768,34.95417,0.145652,-77.276,1.10605543
"3143",2010,-80.22175,-7.228933,573.1169,0,27.10619,17.54547,34.95126,0.1508061,-76.28,1.106043058
"3144",2010,-80.236,-7.237897,746.1896,0,28.10447,17.51386,34.94793,0.1552702,-72.20803,1.09449635
"3145",2010,-80.25033,-7.2469,629.7001,0,29.10851,17.47392,34.94286,0.159056,-61.504,1.087863847
"3146",2010,-80.26479,-7.255566,1228.972,0,30.10611,17.43164,34.93714,0.1626567,-51.21321,1.085783922
"3147",2010,-80.27955,-7.263767,791.583,0,31.10155,17.38992,34.93127,0.1662513,-57.96,1.086545125
"3148",2010,-80.29443,-7.271967,1331.013,0,32.10345,17.34851,34.92523,0.169676,-81.13748,1.092296807
"31491",2010,-80.30929,-7.279748,2083.976,0,33.06678,17.30825,34.91914,0.1729793,-104.6465,1.105319961
"3150",2010,-80.32415,-7.287717,1274.936,0,34.02928,17.27582,34.91276,0.1708835,-122.208,1.102089523
"3151",2010,-80.34035,-7.296675,1515.234,0,35.09232,17.23893,34.90332,0.1537498,-126.0381,1.099149204
"3152",2010,-80.35516,-7.30469,2663.122,0,36.05925,17.20607,34.89471,0.1378623,-119.413,1.102820598
"3153",2010,-80.36855,-7.310467,2000.679,0,36.87451,17.17695,34.88715,0.1237275,-112.1548,1.126112903
"3154",2010,-80.38367,-7.321422,2375.68,20.88748,37.9798,17.00568,34.86272,0.08783015,-106.2103,1.040378526
"3155",2010,-80.39518,-7.325467,7090.62,7.167181,38.64566,16.98283,34.85647,0.07355873,-101.6563,1.051012148
"3156",2010,-80.41128,-7.334661,1305.171,2.999655,39.72359,16.97097,34.84813,0.0675839,-98.03747,1.062056072
"3157",2010,-80.42595,-7.343133,3199.57,0,40.71115,16.97231,34.84114,0.07450517,-135,1.073050764
"3158",2010,-80.4405,-7.351569,3229.093,0,41.69283,16.97829,34.83427,0.08805492,-139,1.087779474
"3159",2010,-80.45508,-7.3601,2822.995,0,42.68088,16.98918,34.82745,0.1085668,-151.8032,1.106827119
"3160",2010,-80.46966,-7.368682,3257.595,0,43.67179,17.02248,34.82126,0.1487878,-159.7677,1.120721914
"3161",2010,-80.4843,-7.377099,2479.13,0,44.65926,17.06243,34.81618,0.1899382,-153.5357,1.128401302
"3162",2010,-80.49893,-7.385497,2328.928,0,45.64691,17.10736,34.81323,0.2279903,-147.7751,1.130482365
"3163",2010,-80.51367,-7.393817,3431.093,0,46.63663,17.15485,34.8104,0.2654759,-149.0445,1.135966797
"3164",2010,-80.5284,-7.402167,6959.069,0,47.62837,17.20518,34.80768,0.3025961,-156.02,1.145030828
"3165",2010,-80.5431,-7.410269,6073.303,0,48.60971,17.25721,34.80512,0.3385738,-161.9371,1.147423621
"3166",2010,-80.5579,-7.41845,4620.713,0,49.59946,17.31236,34.80265,0.3744177,-164.2085,1.153824852
"3167",2010,-80.57269748,-7.42668516,1752.052915,176.492777,50.58821549,17.3694152,34.80007857,0.410516355,-168.8088768,1.178798093
"3168",2010,-80.5874,-7.43488333,1031.758904,1065.591305,51.57106552,17.42602013,34.79724443,0.44358423,-177.4781416,1.214059188
"31691",2010,-80.60211667,-7.44305,338.333596,598.867791,52.55409906,17.48999972,34.79451697,0.469166475,-193.6866583,1.251518368
"3170",2010,-80.61688333,-7.45126667,309.106388,23.915771,53.54209019,17.56678199,34.79220643,0.484927035,-214.0485718,1.300188805
"3171",2010,-80.63162,-7.459533,1080.919,0,54.53121,17.64324,34.78974,0.4982381,-236.8733,1.342671933
"3172",2010,-80.64635,-7.4677,56.74665,0,55.51711,17.74311,34.78691,0.5085471,-264.4508,1.376387949
"3173",2010,-80.66117,-7.476016,2,0,56.51317,17.87271,34.78375,0.5154394,-312.4166,1.391811512
"3174",2010,-80.67584,-7.484239,1,0,57.49958,17.99547,34.78069,0.5193403,-368.5651,1.393811618
"31751",2010,-80.33851,-7.573038,10.32604,0,45.35326,17.28056,34.8318,0.2452812,-184,1.036612089
"3176",2010,-80.32378,-7.564625,22.71874,0,44.34232,17.21738,34.83883,0.1871253,-185.2053,1.018274761
"31771",2010,-80.30915,-7.556207,2.767957,0,43.33649,17.19755,34.8456,0.1543337,-177.7771,0.996649852
"3178",2010,-80.29445,-7.547574,1,0,42.32041,17.1935,34.85224,0.1352758,-163.3403,0.966837248
"3179",2010,-80.27984886,-7.53904886,1,1003.113747,41.31262319,17.19253759,34.85879161,0.122417649,-156.7434528,0.952175172
"3180",2010,-80.26512509,-7.53055421,4.134111,971.746025,40.29964207,17.19464981,34.86534587,0.115530236,-154.6877331,0.94065877
"3181",2010,-80.24263749,-7.51710208,35.650636,675.862325,38.73743713,17.20554047,34.87555209,0.116686039,-135.2094011,0.881298482
"3182",2010,-80.22512543,-7.5067235,25.844931,72.566236,37.52392771,17.24731387,34.88338318,0.130941741,-137.6056809,0.849274802
"3183",2010,-80.21041199,-7.49824532,29.721308,200.302092,36.51197868,17.28440867,34.88965982,0.142247516,-132,0.854436536
