X,Y
-77.966,-10.473
-77.966,-10.472
-77.965,-10.471
-77.965,-10.468
-77.966,-10.467
-77.966,-10.466
-77.968,-10.464
-77.969,-10.464
-77.975,-10.458
-77.975,-10.458
-77.975,-10.457
-77.975,-10.455
-77.978,-10.453
-77.978,-10.453
-77.98,-10.452
-77.98,-10.448
-77.98,-10.447
-77.98,-10.439
-77.985,-10.434
-77.985,-10.433
-77.987,-10.432
-77.988,-10.432
-77.988,-10.431
-77.989,-10.431
-77.991,-10.43
-77.992,-10.43
-77.993,-10.428
-77.994,-10.428
-77.995,-10.427
-77.999,-10.427
-77.999,-10.427
-78,-10.424
-78,-10.424
-78,-10.423
-78.001,-10.422
-78.001,-10.421
-78.003,-10.421
-78.004,-10.42
-78.004,-10.418
-78.004,-10.418
-78.005,-10.418
-78.005,-10.417
-78.005,-10.416
-78.006,-10.415
-78.007,-10.415
-78.007,-10.415
-78.007,-10.412
-78.011,-10.408
-78.014,-10.408
-78.015,-10.407
-78.015,-10.404
-78.014,-10.403
-78.014,-10.402
-78.012,-10.4
-78.012,-10.399
-78.012,-10.399
-78.007,-10.399
-78.005,-10.398
-78.005,-10.394
-78.005,-10.394
-78.004,-10.394
-78.003,-10.395
-78.003,-10.394
-78.003,-10.392
-78.002,-10.391
-78.003,-10.39
-78.003,-10.388
-78.004,-10.387
-78.004,-10.383
-78.005,-10.383
-78.005,-10.382
-78.005,-10.381
-78.005,-10.38
-78.006,-10.379
-78.006,-10.378
-78.008,-10.377
-78.008,-10.377
-78.009,-10.377
-78.009,-10.376
-78.009,-10.375
-78.01,-10.375
-78.011,-10.375
-78.012,-10.375
-78.012,-10.374
-78.012,-10.373
-78.013,-10.372
-78.013,-10.371
-78.014,-10.37
-78.014,-10.369
-78.015,-10.368
-78.016,-10.368
-78.016,-10.368
-78.016,-10.367
-78.017,-10.366
-78.018,-10.366
-78.022,-10.362
-78.023,-10.362
-78.025,-10.36
-78.026,-10.36
-78.028,-10.357
-78.029,-10.357
-78.031,-10.355
-78.032,-10.355
-78.033,-10.356
-78.033,-10.356
-78.036,-10.354
-78.039,-10.354
-78.04,-10.352
-78.04,-10.352
-78.041,-10.351
-78.042,-10.351
-78.043,-10.352
-78.043,-10.352
-78.043,-10.351
-78.044,-10.35
-78.044,-10.348
-78.045,-10.347
-78.047,-10.347
-78.048,-10.346
-78.048,-10.347
-78.049,-10.347
-78.055,-10.342
-78.055,-10.336
-78.055,-10.335
-78.055,-10.328
-78.056,-10.328
-78.056,-10.326
-78.055,-10.324
-78.055,-10.318
-78.055,-10.318
-78.055,-10.317
-78.056,-10.316
-78.058,-10.316
-78.059,-10.315
-78.058,-10.314
-78.058,-10.313
-78.06,-10.311
-78.06,-10.31
-78.061,-10.309
-78.061,-10.308
-78.06,-10.308
-78.062,-10.306
-78.063,-10.306
-78.063,-10.306
-78.061,-10.304
-78.06,-10.304
-78.059,-10.303
-78.059,-10.298
-78.062,-10.295
-78.062,-10.294
-78.063,-10.293
-78.063,-10.293
-78.064,-10.291
-78.065,-10.291
-78.065,-10.291
-78.065,-10.29
-78.066,-10.29
-78.067,-10.29
-78.07,-10.286
-78.071,-10.286
-78.073,-10.284
-78.073,-10.283
-78.075,-10.281
-78.076,-10.281
-78.077,-10.28
-78.078,-10.28
-78.079,-10.279
-78.08,-10.279
-78.081,-10.28
-78.083,-10.28
-78.086,-10.277
-78.086,-10.276
-78.088,-10.274
-78.088,-10.273
-78.087,-10.272
-78.087,-10.272
-78.087,-10.271
-78.086,-10.271
-78.085,-10.271
-78.086,-10.27
-78.085,-10.269
-78.086,-10.268
-78.086,-10.268
-78.087,-10.267
-78.087,-10.265
-78.086,-10.264
-78.086,-10.263
-78.087,-10.263
-78.087,-10.262
-78.089,-10.26
-78.088,-10.259
-78.088,-10.257
-78.087,-10.256
-78.087,-10.255
-78.087,-10.255
-78.086,-10.255
-78.085,-10.254
-78.085,-10.253
-78.085,-10.253
-78.085,-10.251
-78.084,-10.25
-78.084,-10.249
-78.081,-10.247
-78.083,-10.245
-78.088,-10.245
-78.09,-10.244
-78.09,-10.243
-78.088,-10.241
-78.088,-10.24
-78.088,-10.24
-78.092,-10.24
-78.092,-10.239
-78.092,-10.233
-78.092,-10.232
-78.091,-10.232
-78.089,-10.23
-78.088,-10.23
-78.088,-10.23
-78.088,-10.228
-78.09,-10.226
-78.09,-10.224
-78.095,-10.22
-78.096,-10.22
-78.096,-10.219
-78.096,-10.218
-78.097,-10.218
-78.097,-10.213
-78.098,-10.212
-78.098,-10.208
-78.099,-10.208
-78.099,-10.207
-78.1,-10.206
-78.1,-10.205
-78.1,-10.204
-78.1,-10.203
-78.101,-10.202
-78.101,-10.202
-78.102,-10.201
-78.102,-10.2
-78.104,-10.198
-78.106,-10.198
-78.108,-10.195
-78.109,-10.195
-78.11,-10.196
-78.113,-10.196
-78.113,-10.195
-78.114,-10.195
-78.115,-10.195
-78.115,-10.191
-78.116,-10.189
-78.116,-10.188
-78.117,-10.187
-78.117,-10.186
-78.118,-10.185
-78.118,-10.183
-78.118,-10.183
-78.121,-10.183
-78.122,-10.182
-78.122,-10.177
-78.124,-10.175
-78.127,-10.175
-78.128,-10.175
-78.129,-10.175
-78.13,-10.175
-78.131,-10.175
-78.134,-10.172
-78.134,-10.17
-78.134,-10.17
-78.135,-10.17
-78.136,-10.168
-78.136,-10.168
-78.138,-10.166
-78.139,-10.166
-78.14,-10.165
-78.142,-10.165
-78.142,-10.165
-78.142,-10.164
-78.144,-10.162
-78.146,-10.162
-78.147,-10.161
-78.148,-10.161
-78.148,-10.161
-78.148,-10.16
-78.149,-10.159
-78.149,-10.158
-78.151,-10.156
-78.152,-10.156
-78.153,-10.155
-78.154,-10.155
-78.155,-10.154
-78.155,-10.153
-78.154,-10.152
-78.154,-10.151
-78.154,-10.15
-78.155,-10.15
-78.156,-10.15
-78.157,-10.15
-78.16,-10.146
-78.161,-10.146
-78.162,-10.145
-78.163,-10.145
-78.163,-10.145
-78.164,-10.145
-78.165,-10.144
-78.165,-10.143
-78.165,-10.143
-78.165,-10.138
-78.168,-10.136
-78.168,-10.136
-78.17,-10.135
-78.17,-10.133
-78.169,-10.132
-78.169,-10.128
-78.169,-10.128
-78.171,-10.128
-78.172,-10.127
-78.172,-10.123
-78.174,-10.122
-78.174,-10.121
-78.173,-10.12
-78.173,-10.117
-78.175,-10.115
-78.175,-10.113
-78.176,-10.112
-78.177,-10.112
-78.177,-10.113
-78.179,-10.113
-78.18,-10.112
-78.18,-10.111
-78.181,-10.11
-78.181,-10.109
-78.183,-10.107
-78.185,-10.107
-78.185,-10.107
-78.185,-10.105
-78.185,-10.104
-78.185,-10.102
-78.184,-10.101
-78.184,-10.098
-78.183,-10.098
-78.181,-10.098
-78.179,-10.096
-78.174,-10.096
-78.172,-10.094
-78.168,-10.094
-78.168,-10.093
-78.168,-10.093
-78.167,-10.092
-78.167,-10.088
-78.166,-10.088
-78.167,-10.087
-78.167,-10.083
-78.168,-10.082
-78.168,-10.08
-78.169,-10.079
-78.169,-10.077
-78.17,-10.076
-78.17,-10.074
-78.17,-10.073
-78.17,-10.073
-78.171,-10.072
-78.171,-10.071
-78.173,-10.069
-78.173,-10.068
-78.173,-10.068
-78.174,-10.068
-78.175,-10.067
-78.176,-10.067
-78.176,-10.067
-78.176,-10.064
-78.174,-10.062
-78.174,-10.06
-78.173,-10.059
-78.174,-10.058
-78.174,-10.058
-78.175,-10.057
-78.175,-10.055
-78.175,-10.054
-78.175,-10.053
-78.177,-10.052
-78.177,-10.047
-78.176,-10.047
-78.176,-10.043
-78.177,-10.042
-78.177,-10.041
-78.18,-10.038
-78.18,-10.038
-78.181,-10.036
-78.182,-10.036
-78.182,-10.036
-78.18,-10.034
-78.181,-10.034
-78.183,-10.034
-78.183,-10.033
-78.183,-10.032
-78.185,-10.03
-78.185,-10.029
-78.187,-10.027
-78.187,-10.026
-78.188,-10.025
-78.188,-10.025
-78.189,-10.025
-78.192,-10.025
-78.193,-10.024
-78.193,-10.023
-78.19,-10.02
-78.19,-10.019
-78.192,-10.018
-78.193,-10.019
-78.193,-10.019
-78.194,-10.02
-78.195,-10.02
-78.196,-10.018
-78.196,-10.018
-78.196,-10.017
-78.195,-10.017
-78.195,-10.017
-78.195,-10.016
-78.195,-10.015
-78.196,-10.015
-78.197,-10.014
-78.197,-10.013
-78.195,-10.012
-78.196,-10.011
-78.197,-10.011
-78.197,-10.011
-78.197,-10.01
-78.198,-10.009
-78.197,-10.008
-78.196,-10.008
-78.195,-10.008
-78.195,-10.006
-78.196,-10.005
-78.196,-10.004
-78.197,-10.003
-78.197,-10.003
-78.196,-10.002
-78.196,-10
-78.196,-9.9959
-78.198,-9.9946
-78.198,-9.9946
-78.199,-9.9942
-78.199,-9.9917
-78.199,-9.9912
-78.201,-9.9912
-78.202,-9.99
-78.202,-9.9875
-78.204,-9.9859
-78.204,-9.9834
-78.203,-9.9825
-78.203,-9.9808
-78.204,-9.98
-78.204,-9.9784
-78.204,-9.9779
-78.206,-9.9779
-78.207,-9.9787
-78.208,-9.9787
-78.209,-9.9784
-78.209,-9.9775
-78.209,-9.9771
-78.21,-9.9771
-78.211,-9.9759
-78.211,-9.975
-78.21,-9.9742
-78.21,-9.9725
-78.211,-9.9717
-78.211,-9.97
-78.21,-9.9692
-78.211,-9.9683
-78.211,-9.9667
-78.216,-9.9621
-78.217,-9.9621
-78.218,-9.9613
-78.218,-9.9613
-78.222,-9.9579
-78.225,-9.9579
-78.227,-9.9563
-78.228,-9.9562
-78.229,-9.9559
-78.229,-9.955
-78.228,-9.9542
-78.228,-9.9533
-78.229,-9.9521
-78.23,-9.9521
-78.231,-9.9512
-78.232,-9.9512
-78.233,-9.9504
-78.234,-9.9504
-78.235,-9.9492
-78.235,-9.9475
-78.234,-9.9463
-78.231,-9.9462
-78.23,-9.9458
-78.231,-9.945
-78.231,-9.9433
-78.233,-9.9421
-78.233,-9.9421
-78.235,-9.9409
-78.234,-9.94
-78.234,-9.9392
-78.233,-9.9388
-78.23,-9.9388
-78.23,-9.9383
-78.23,-9.9375
-78.229,-9.9371
-78.228,-9.9379
-78.228,-9.9379
-78.226,-9.9367
-78.226,-9.9317
-78.227,-9.9308
-78.227,-9.9292
-78.23,-9.9259
-78.23,-9.925
-78.23,-9.9246
-78.228,-9.9246
-78.227,-9.9238
-78.226,-9.9238
-78.225,-9.9234
-78.225,-9.9192
-78.226,-9.9183
-78.226,-9.9175
-78.228,-9.9154
-78.23,-9.9154
-78.231,-9.9142
-78.231,-9.9101
-78.232,-9.9092
-78.232,-9.9083
-78.233,-9.9075
-78.232,-9.9063
-78.229,-9.9063
-78.227,-9.9042
-78.227,-9.9025
-78.228,-9.9017
-78.228,-9.9008
-78.229,-9.9001
-78.229,-9.8984
-78.23,-9.8975
-78.23,-9.8925
-78.231,-9.8913
-78.232,-9.8913
-78.233,-9.8904
-78.235,-9.8904
-78.236,-9.8891
-78.236,-9.8883
-78.235,-9.8875
-78.235,-9.8867
-78.235,-9.8859
-78.235,-9.885
-78.235,-9.8841
-78.236,-9.8834
-78.236,-9.8817
-78.235,-9.8809
-78.235,-9.88
-78.236,-9.8792
-78.236,-9.8784
-78.237,-9.878
-78.238,-9.8779
-78.238,-9.8771
-78.239,-9.8771
-78.24,-9.8767
-78.24,-9.8759
-78.241,-9.8742
-78.241,-9.8734
-78.243,-9.8721
-78.243,-9.8721
-78.245,-9.8709
-78.245,-9.8642
-78.244,-9.8633
-78.244,-9.855
-78.243,-9.8537
-78.242,-9.8537
-78.241,-9.8529
-78.239,-9.853
-78.238,-9.8517
-78.238,-9.8508
-78.237,-9.85
-78.237,-9.8475
-78.238,-9.8466
-78.238,-9.8442
-78.24,-9.8425
-78.24,-9.8409
-78.239,-9.84
-78.239,-9.8375
-78.24,-9.8367
-78.24,-9.8358
-78.24,-9.835
-78.24,-9.8325
-78.24,-9.8317
-78.24,-9.8308
-78.238,-9.8296
-78.235,-9.8296
-78.235,-9.8292
-78.236,-9.8275
-78.236,-9.8267
-78.236,-9.8263
-78.233,-9.8262
-78.232,-9.825
-78.233,-9.8242
-78.233,-9.8209
-78.23,-9.8175
-78.23,-9.8125
-78.228,-9.8109
-78.229,-9.81
-78.229,-9.8084
-78.23,-9.8075
-78.23,-9.8066
-78.231,-9.8051
-78.231,-9.8042
-78.231,-9.8037
-78.229,-9.8038
-78.228,-9.8046
-78.228,-9.8042
-78.228,-9.8008
-78.229,-9.8001
-78.229,-9.7933
-78.23,-9.7917
-78.23,-9.7908
-78.232,-9.7896
-78.233,-9.7896
-78.234,-9.7879
-78.235,-9.7879
-78.237,-9.7858
-78.237,-9.785
-78.238,-9.7842
-78.238,-9.7817
-78.239,-9.7809
-78.239,-9.78
-78.239,-9.7796
-78.24,-9.7796
-78.242,-9.7775
-78.242,-9.7767
-78.243,-9.7758
-78.243,-9.775
-78.243,-9.7746
-78.244,-9.7746
-78.245,-9.7754
-78.246,-9.7754
-78.247,-9.7763
-78.248,-9.775
-78.248,-9.7742
-78.247,-9.7733
-78.247,-9.7725
-78.246,-9.7717
-78.247,-9.7708
-78.247,-9.77
-78.25,-9.7671
-78.251,-9.7671
-78.254,-9.7638
-78.255,-9.7638
-78.26,-9.7587
-78.261,-9.7588
-78.262,-9.7579
-78.263,-9.7579
-78.263,-9.7571
-78.266,-9.7571
-78.267,-9.7579
-78.268,-9.7579
-78.269,-9.7567
-78.269,-9.7559
-78.269,-9.7554
-78.272,-9.7555
-78.275,-9.7525
-78.275,-9.7509
-78.275,-9.7504
-78.276,-9.7504
-78.276,-9.75
-78.276,-9.7475
-78.277,-9.7467
-78.277,-9.745
-78.276,-9.7442
-78.276,-9.7433
-78.277,-9.7425
-78.277,-9.7409
-78.279,-9.7388
-78.28,-9.7388
-78.281,-9.7375
-78.281,-9.7367
-78.283,-9.7354
-78.283,-9.7354
-78.284,-9.7346
-78.285,-9.7354
-78.287,-9.7354
-78.288,-9.7346
-78.288,-9.7346
-78.289,-9.7341
-78.289,-9.7334
-78.288,-9.7325
-78.288,-9.7317
-78.289,-9.7309
-78.289,-9.73
-78.29,-9.7292
-78.29,-9.7284
-78.29,-9.7279
-78.292,-9.7279
-78.293,-9.7288
-78.294,-9.7275
-78.294,-9.7259
-78.295,-9.725
-78.295,-9.7242
-78.295,-9.7237
-78.296,-9.7246
-78.297,-9.7246
-78.298,-9.7234
-78.297,-9.7225
-78.297,-9.7192
-78.298,-9.7183
-78.298,-9.7159
-78.298,-9.7155
-78.297,-9.7154
-78.296,-9.7151
-78.296,-9.7092
-78.297,-9.7083
-78.297,-9.7067
-78.299,-9.705
-78.298,-9.7046
-78.298,-9.7046
-78.297,-9.7042
-78.297,-9.7034
-78.298,-9.7029
-78.298,-9.7029
-78.3,-9.7017
-78.3,-9.7008
-78.3,-9.7
-78.3,-9.6975
-78.301,-9.6967
-78.301,-9.6959
-78.302,-9.6955
-78.305,-9.6954
-78.308,-9.6925
-78.308,-9.6917
-78.306,-9.69
-78.306,-9.6892
-78.307,-9.6883
-78.307,-9.6867
-78.308,-9.6859
-78.308,-9.6842
-78.31,-9.6821
-78.311,-9.6821
-78.312,-9.6813
-78.312,-9.6813
-78.313,-9.6821
-78.314,-9.6821
-78.315,-9.6817
-78.315,-9.6792
-78.315,-9.6787
-78.316,-9.6796
-78.317,-9.6796
-78.318,-9.6804
-78.32,-9.6805
-78.32,-9.68
-78.32,-9.6791
-78.321,-9.6784
-78.321,-9.675
-78.323,-9.6738
-78.323,-9.6738
-78.325,-9.6725
-78.324,-9.6717
-78.324,-9.6709
-78.323,-9.6704
-78.323,-9.6704
-78.321,-9.6692
-78.321,-9.6667
-78.322,-9.6659
-78.322,-9.665
-78.323,-9.6638
-78.324,-9.6638
-78.325,-9.6633
-78.325,-9.6617
-78.325,-9.6609
-78.325,-9.6592
-78.327,-9.6575
-78.327,-9.6566
-78.328,-9.6563
-78.328,-9.6563
-78.329,-9.6555
-78.33,-9.6563
-78.332,-9.6563
-78.332,-9.6558
-78.332,-9.655
-78.333,-9.6538
-78.334,-9.6538
-78.335,-9.6529
-78.337,-9.6529
-78.338,-9.6517
-78.338,-9.6492
-78.337,-9.6484
-78.337,-9.6467
-78.338,-9.6462
-78.338,-9.6463
-78.339,-9.6454
-78.34,-9.6454
-78.34,-9.645
-78.34,-9.6442
-78.341,-9.6433
-78.341,-9.6417
-78.34,-9.6409
-78.34,-9.6383
-78.341,-9.6379
-78.343,-9.638
-78.344,-9.6371
-78.345,-9.6371
-78.345,-9.6367
-78.345,-9.6342
-78.345,-9.6333
-78.345,-9.6317
-78.345,-9.6312
-78.348,-9.6313
-78.348,-9.6308
-78.348,-9.63
-78.348,-9.6296
-78.349,-9.6296
-78.35,-9.6304
-78.352,-9.6304
-78.354,-9.6279
-78.355,-9.6279
-78.356,-9.6267
-78.356,-9.6242
-78.357,-9.6238
-78.358,-9.6238
-78.359,-9.6229
-78.363,-9.623
-78.364,-9.6242
-78.364,-9.625
-78.365,-9.6258
-78.365,-9.6284
-78.365,-9.6288
-78.366,-9.6288
-78.368,-9.6267
-78.368,-9.6242
-78.369,-9.6234
-78.369,-9.6225
-78.368,-9.6213
-78.367,-9.6213
-78.366,-9.6205
-78.365,-9.6204
-78.365,-9.6201
-78.365,-9.6183
-78.366,-9.6167
-78.366,-9.6158
-78.365,-9.615
-78.365,-9.6142
-78.365,-9.6133
-78.365,-9.6125
-78.364,-9.6117
-78.364,-9.6059
-78.365,-9.6042
-78.365,-9.6025
-78.367,-9.6013
-78.368,-9.6013
-78.368,-9.6009
-78.368,-9.5975
-78.367,-9.5967
-78.367,-9.595
-78.368,-9.5938
-78.369,-9.5938
-78.371,-9.5917
-78.37,-9.59
-78.37,-9.5876
-78.37,-9.5867
-78.37,-9.5858
-78.371,-9.5854
-78.373,-9.5854
-78.373,-9.585
-78.373,-9.5842
-78.371,-9.5821
-78.369,-9.5821
-78.368,-9.5808
-78.368,-9.5792
-78.367,-9.5784
-78.368,-9.5776
-78.368,-9.57
-78.369,-9.5688
-78.37,-9.5696
-78.371,-9.5696
-78.371,-9.5692
-78.371,-9.5675
-78.37,-9.5667
-78.37,-9.5659
-78.371,-9.5654
-78.372,-9.5654
-78.372,-9.565
-78.372,-9.5625
-78.371,-9.5617
-78.371,-9.5609
-78.37,-9.56
-78.37,-9.5592
-78.369,-9.5575
-78.369,-9.5559
-78.37,-9.555
-78.37,-9.5542
-78.37,-9.5534
-78.37,-9.5525
-78.372,-9.5512
-78.373,-9.5512
-78.374,-9.5496
-78.375,-9.5496
-78.375,-9.5492
-78.375,-9.5484
-78.376,-9.5475
-78.376,-9.5458
-78.377,-9.5454
-78.378,-9.5454
-78.379,-9.5446
-78.381,-9.5446
-78.382,-9.5437
-78.383,-9.5437
-78.384,-9.5425
-78.384,-9.5408
-78.385,-9.54
-78.385,-9.5392
-78.383,-9.5375
-78.384,-9.5367
-78.384,-9.5359
-78.385,-9.5346
-78.386,-9.5346
-78.387,-9.5338
-78.388,-9.5337
-78.39,-9.5325
-78.39,-9.53
-78.39,-9.5296
-78.393,-9.5296
-78.394,-9.5284
-78.394,-9.5275
-78.393,-9.5271
-78.393,-9.5271
-78.392,-9.5279
-78.391,-9.5271
-78.39,-9.5271
-78.39,-9.5267
-78.39,-9.5242
-78.389,-9.5233
-78.389,-9.5192
-78.388,-9.5184
-78.388,-9.5175
-78.389,-9.5167
-78.388,-9.5159
-78.389,-9.515
-78.389,-9.5133
-78.39,-9.5125
-78.39,-9.5108
-78.39,-9.5104
-78.391,-9.5104
-78.391,-9.51
-78.391,-9.5092
-78.395,-9.5055
-78.397,-9.5054
-78.397,-9.505
-78.395,-9.5033
-78.395,-9.5009
-78.397,-9.4996
-78.398,-9.4996
-78.398,-9.4992
-78.398,-9.4983
-78.399,-9.4975
-78.399,-9.4967
-78.4,-9.4959
-78.4,-9.4942
-78.399,-9.4938
-78.398,-9.4954
-78.397,-9.4954
-78.395,-9.4942
-78.395,-9.4934
-78.395,-9.4926
-78.395,-9.4892
-78.397,-9.4871
-78.398,-9.4871
-78.399,-9.4859
-78.399,-9.4842
-78.4,-9.4834
-78.4,-9.48
-78.398,-9.4784
-78.398,-9.475
-78.398,-9.4746
-78.401,-9.4746
-78.402,-9.4754
-78.404,-9.4754
-78.405,-9.4742
-78.405,-9.4717
-78.405,-9.4708
-78.405,-9.47
-78.405,-9.4692
-78.404,-9.4675
-78.404,-9.4667
-78.403,-9.4663
-78.402,-9.4663
-78.4,-9.4679
-78.399,-9.468
-78.399,-9.4675
-78.399,-9.4666
-78.4,-9.4659
-78.4,-9.4617
-78.398,-9.4596
-78.397,-9.4596
-78.396,-9.4588
-78.394,-9.4588
-78.394,-9.4584
-78.394,-9.4567
-78.393,-9.4559
-78.393,-9.455
-78.391,-9.4529
-78.386,-9.4529
-78.385,-9.4534
-78.385,-9.455
-78.385,-9.4554
-78.384,-9.4555
-78.382,-9.4534
-78.382,-9.4525
-78.381,-9.4517
-78.381,-9.4425
-78.382,-9.4417
-78.382,-9.4392
-78.383,-9.4384
-78.383,-9.4367
-78.385,-9.4351
-78.385,-9.4342
-78.386,-9.4325
-78.386,-9.4317
-78.388,-9.4304
-78.388,-9.4304
-78.389,-9.43
-78.389,-9.4292
-78.39,-9.428
-78.391,-9.4279
-78.392,-9.4271
-78.393,-9.4271
-78.393,-9.4263
-78.394,-9.4263
-78.395,-9.4254
-78.397,-9.4254
-78.398,-9.4246
-78.4,-9.4275
-78.4,-9.4283
-78.403,-9.4313
-78.404,-9.4312
-78.405,-9.4321
-78.406,-9.4321
-78.407,-9.4329
-78.408,-9.4317
-78.408,-9.4233
-78.409,-9.4221
-78.41,-9.4229
-78.413,-9.423
-78.414,-9.4212
-78.415,-9.4213
-78.418,-9.4238
-78.418,-9.4238
-78.419,-9.4234
-78.419,-9.4225
-78.418,-9.4217
-78.418,-9.4192
-78.417,-9.4184
-78.417,-9.415
-78.418,-9.4146
-78.425,-9.4146
-78.426,-9.4133
-78.426,-9.4109
-78.429,-9.4083
-78.428,-9.4075
-78.428,-9.4067
-78.427,-9.4059
-78.43,-9.4034
-78.43,-9.4017
-78.43,-9.4008
-78.43,-9.3975
-78.43,-9.3966
-78.43,-9.3958
-78.429,-9.3954
-78.428,-9.3954
-78.428,-9.395
-78.428,-9.3892
-78.428,-9.3888
-78.432,-9.3887
-78.435,-9.3858
-78.435,-9.3808
-78.434,-9.38
-78.434,-9.3792
-78.433,-9.3784
-78.433,-9.3758
-78.432,-9.3746
-78.431,-9.3746
-78.43,-9.3737
-78.429,-9.3737
-78.429,-9.3733
-78.429,-9.3708
-78.43,-9.3692
-78.429,-9.3679
-78.428,-9.3679
-78.427,-9.3671
-78.425,-9.3671
-78.425,-9.3667
-78.425,-9.3659
-78.424,-9.3654
-78.423,-9.3654
-78.423,-9.3646
-78.421,-9.3663
-78.419,-9.3663
-78.418,-9.3654
-78.415,-9.3654
-78.414,-9.3646
-78.413,-9.3646
-78.41,-9.3625
-78.41,-9.3617
-78.411,-9.3608
-78.411,-9.36
-78.413,-9.3587
-78.418,-9.3588
-78.419,-9.3596
-78.42,-9.3587
-78.421,-9.3596
-78.423,-9.3596
-78.423,-9.3592
-78.423,-9.3575
-78.424,-9.3563
-78.426,-9.3579
-78.428,-9.3579
-78.428,-9.3575
-78.428,-9.3567
-78.427,-9.3558
-78.427,-9.3534
-78.428,-9.3529
-78.428,-9.3529
-78.429,-9.3538
-78.43,-9.3538
-78.431,-9.3525
-78.43,-9.3517
-78.43,-9.3475
-78.429,-9.3462
-78.428,-9.3462
-78.428,-9.3471
-78.426,-9.3471
-78.425,-9.3458
-78.425,-9.3425
-78.425,-9.3417
-78.425,-9.3408
-78.426,-9.34
-78.426,-9.3392
-78.428,-9.3379
-78.429,-9.3379
-78.43,-9.3383
-78.43,-9.34
-78.43,-9.3405
-78.432,-9.3404
-78.433,-9.3392
-78.433,-9.3383
-78.434,-9.3375
-78.434,-9.3367
-78.434,-9.3362
-78.435,-9.3362
-78.435,-9.3367
-78.435,-9.3375
-78.437,-9.3388
-78.438,-9.3379
-78.438,-9.3379
-78.44,-9.3358
-78.44,-9.335
-78.441,-9.3342
-78.44,-9.3334
-78.44,-9.3309
-78.442,-9.3287
-78.443,-9.3287
-78.444,-9.3284
-78.444,-9.325
-78.445,-9.3238
-78.448,-9.3238
-78.449,-9.3242
-78.449,-9.325
-78.45,-9.3259
-78.45,-9.3267
-78.45,-9.3271
-78.453,-9.3271
-78.455,-9.3254
-78.458,-9.3254
-78.459,-9.3242
-78.459,-9.3234
-78.46,-9.3217
-78.46,-9.3209
-78.46,-9.3192
-78.46,-9.3184
-78.46,-9.3166
-78.46,-9.3158
-78.461,-9.3146
-78.464,-9.3146
-78.465,-9.3137
-78.467,-9.3138
-78.468,-9.3129
-78.469,-9.3129
-78.47,-9.3138
-78.473,-9.3137
-78.473,-9.3146
-78.474,-9.3146
-78.475,-9.315
-78.475,-9.3167
-78.474,-9.3176
-78.474,-9.3191
-78.473,-9.32
-78.473,-9.3225
-78.472,-9.3234
-78.472,-9.325
-78.473,-9.3259
-78.473,-9.3267
-78.474,-9.3279
-78.475,-9.3279
-78.477,-9.33
-78.477,-9.3326
-78.478,-9.3329
-78.479,-9.333
-78.482,-9.33
-78.482,-9.3259
-78.481,-9.325
-78.481,-9.3233
-78.48,-9.3225
-78.48,-9.3209
-78.481,-9.3204
-78.484,-9.3204
-78.485,-9.3196
-78.488,-9.3196
-78.488,-9.3192
-78.488,-9.3175
-78.489,-9.3163
-78.49,-9.3163
-78.49,-9.3158
-78.49,-9.3125
-78.492,-9.3108
-78.492,-9.31
-78.493,-9.3096
-78.495,-9.3121
-78.496,-9.3113
-78.497,-9.3113
-78.499,-9.3092
-78.499,-9.3075
-78.496,-9.305
-78.496,-9.3017
-78.498,-9.3001
-78.498,-9.2992
-78.501,-9.2959
-78.501,-9.2925
-78.501,-9.2921
-78.5,-9.2929
-78.498,-9.2929
-78.497,-9.2925
-78.497,-9.2875
-78.498,-9.2867
-78.498,-9.285
-78.499,-9.2842
-78.499,-9.2834
-78.5,-9.2825
-78.5,-9.2817
-78.501,-9.2804
-78.503,-9.2804
-78.503,-9.2813
-78.504,-9.2805
-78.505,-9.2804
-78.507,-9.2779
-78.508,-9.2779
-78.51,-9.2762
-78.511,-9.2762
-78.512,-9.2755
-78.514,-9.2754
-78.515,-9.2758
-78.515,-9.2767
-78.516,-9.278
-78.517,-9.2779
-78.52,-9.2746
-78.523,-9.2746
-78.523,-9.2738
-78.524,-9.2738
-78.525,-9.2725
-78.525,-9.2717
-78.525,-9.2709
-78.525,-9.2701
-78.524,-9.2692
-78.524,-9.2684
-78.525,-9.2675
-78.525,-9.2659
-78.524,-9.2654
-78.523,-9.2654
-78.523,-9.2662
-78.522,-9.2663
-78.521,-9.2671
-78.518,-9.2671
-78.517,-9.2667
-78.517,-9.2659
-78.518,-9.265
-78.516,-9.2629
-78.515,-9.2629
-78.514,-9.2638
-78.514,-9.2633
-78.514,-9.2625
-78.512,-9.2608
-78.512,-9.2584
-78.512,-9.2579
-78.511,-9.2579
-78.51,-9.2567
-78.51,-9.2558
-78.509,-9.2554
-78.508,-9.2555
-78.507,-9.2546
-78.503,-9.2546
-78.502,-9.2538
-78.498,-9.2538
-78.493,-9.2484
-78.493,-9.2475
-78.492,-9.2467
-78.492,-9.2442
-78.491,-9.2434
-78.491,-9.2417
-78.49,-9.2409
-78.49,-9.2342
-78.49,-9.2334
-78.49,-9.2325
-78.489,-9.2317
-78.489,-9.2284
-78.488,-9.2275
-78.488,-9.2242
-78.487,-9.2234
-78.487,-9.2217
-78.486,-9.2209
-78.486,-9.2192
-78.485,-9.2184
-78.485,-9.2175
